field_code,account_number,sign_condition,description
7414,8065,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8062,NET_NEGATIVE,
7414,8066,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8063,NET_NEGATIVE,
7414,8067,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8064,NET_NEGATIVE,
7414,8068,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8065,NET_NEGATIVE,
7414,8069,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8066,NET_NEGATIVE,
7518,8067,NET_NEGATIVE,
7518,8068,NET_NEGATIVE,
7518,8069,NET_NEGATIVE,
7521,8070,NONE,Nedskrivningar av finansiella  anläggnings-tillgångar och kortfristiga placeringar
7521,8071,NONE,Nedskrivningar av finansiella  anläggnings-tillgångar och kortfristiga placeringar
7521,8072,NONE,Nedskrivningar av finansiella  anläggnings-tillgångar och kortfristiga placeringar
7521,8073,NONE,Nedskrivningar av finansiella  anläggnings-tillgångar och kortfristiga placeringar
7521,8074,NONE,Nedskrivningar av finansiella  anläggnings-tillgångar och kortfristiga placeringar
7521,8075,NONE,Nedskrivningar av finansiella  anläggnings-tillgångar och kortfristiga placeringar
7521,8076,NONE,Nedskrivningar av finansiella  anläggnings-tillgångar och kortfristiga placeringar
7521,8077,NONE,Nedskrivningar av finansiella  anläggnings-tillgångar och kortfristiga placeringar
7521,8078,NONE,Nedskrivningar av finansiella  anläggnings-tillgångar och kortfristiga placeringar
7521,8079,NONE,Nedskrivningar av finansiella  anläggnings-tillgångar och kortfristiga placeringar
7521,8080,NONE,Nedskrivningar av finansiella  anläggnings-tillgångar och kortfristiga placeringar
7521,8081,NONE,Nedskrivningar av finansiella  anläggnings-tillgångar och kortfristiga placeringar
7521,8082,NONE,Nedskrivningar av finansiella  anläggnings-tillgångar och kortfristiga placeringar
7521,8083,NONE,Nedskrivningar av finansiella  anläggnings-tillgångar och kortfristiga placeringar
7521,8084,NONE,Nedskrivningar av finansiella  anläggnings-tillgångar och kortfristiga placeringar
7521,8085,NONE,Nedskrivningar av finansiella  anläggnings-tillgångar och kortfristiga placeringar
7521,8086,NONE,Nedskrivningar av finansiella  anläggnings-tillgångar och kortfristiga placeringar
7414,8090,NET_POSITIVE,Resultat från andelar i koncernföretag
7521,8087,NONE,Nedskrivningar av finansiella  anläggnings-tillgångar och kortfristiga placeringar
7414,8091,NET_POSITIVE,Resultat från andelar i koncernföretag
7521,8088,NONE,Nedskrivningar av finansiella  anläggnings-tillgångar och kortfristiga placeringar
7414,8092,NET_POSITIVE,Resultat från andelar i koncernföretag
7521,8089,NONE,Nedskrivningar av finansiella  anläggnings-tillgångar och kortfristiga placeringar
7414,8093,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8090,NET_NEGATIVE,
7414,8094,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8091,NET_NEGATIVE,
7414,8095,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8092,NET_NEGATIVE,
7414,8096,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8093,NET_NEGATIVE,
7414,8097,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8094,NET_NEGATIVE,
7414,8098,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8095,NET_NEGATIVE,
7414,8099,NET_POSITIVE,Resultat från andelar i koncernföretag
7518,8096,NET_NEGATIVE,
7415,8100,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7518,8097,NET_NEGATIVE,
7415,8101,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7518,8098,NET_NEGATIVE,
7415,8102,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7518,8099,NET_NEGATIVE,
7415,8103,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8100,NET_NEGATIVE,
7415,8104,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8101,NET_NEGATIVE,
7415,8105,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8102,NET_NEGATIVE,
7415,8106,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8103,NET_NEGATIVE,
7415,8107,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8104,NET_NEGATIVE,
7415,8108,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8105,NET_NEGATIVE,
7415,8109,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8106,NET_NEGATIVE,
7415,8110,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8107,NET_NEGATIVE,
7415,8111,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8108,NET_NEGATIVE,
7415,8112,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8109,NET_NEGATIVE,
7415,8113,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8110,NET_NEGATIVE,
7415,8114,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8111,NET_NEGATIVE,
7415,8115,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8112,NET_NEGATIVE,
7415,8116,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8113,NET_NEGATIVE,
7415,8117,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8114,NET_NEGATIVE,
7415,8118,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8115,NET_NEGATIVE,
7415,8119,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8116,NET_NEGATIVE,
7415,8120,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8117,NET_NEGATIVE,
7415,8121,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8118,NET_NEGATIVE,
7415,8122,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8119,NET_NEGATIVE,
7415,8123,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8120,NET_NEGATIVE,
7415,8124,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8121,NET_NEGATIVE,
7415,8125,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8122,NET_NEGATIVE,
7415,8126,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8123,NET_NEGATIVE,
7415,8127,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8124,NET_NEGATIVE,
7415,8128,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8125,NET_NEGATIVE,
7415,8129,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8126,NET_NEGATIVE,
7415,8130,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8127,NET_NEGATIVE,
7415,8131,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8128,NET_NEGATIVE,
7415,8132,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8129,NET_NEGATIVE,
7415,8133,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8130,NET_NEGATIVE,
7415,8134,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8131,NET_NEGATIVE,
7415,8135,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8132,NET_NEGATIVE,
7415,8136,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8133,NET_NEGATIVE,
7415,8137,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8134,NET_NEGATIVE,
7415,8138,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8135,NET_NEGATIVE,
7415,8139,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8136,NET_NEGATIVE,
7415,8140,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8137,NET_NEGATIVE,
7415,8141,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8138,NET_NEGATIVE,
7415,8142,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8139,NET_NEGATIVE,
7415,8143,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8140,NET_NEGATIVE,
7415,8144,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8141,NET_NEGATIVE,
7415,8145,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8142,NET_NEGATIVE,
7415,8146,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8143,NET_NEGATIVE,
7415,8147,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8144,NET_NEGATIVE,
7415,8148,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8145,NET_NEGATIVE,
7415,8149,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8146,NET_NEGATIVE,
7415,8150,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8147,NET_NEGATIVE,
7415,8151,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8148,NET_NEGATIVE,
7415,8152,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8149,NET_NEGATIVE,
7415,8153,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8150,NET_NEGATIVE,
7415,8154,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8151,NET_NEGATIVE,
7415,8155,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8152,NET_NEGATIVE,
7415,8156,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8153,NET_NEGATIVE,
7415,8157,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8154,NET_NEGATIVE,
7415,8158,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8155,NET_NEGATIVE,
7415,8159,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8156,NET_NEGATIVE,
7415,8160,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8157,NET_NEGATIVE,
7415,8161,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8158,NET_NEGATIVE,
7415,8162,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8159,NET_NEGATIVE,
7415,8163,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8160,NET_NEGATIVE,
7415,8164,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8161,NET_NEGATIVE,
7415,8165,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8162,NET_NEGATIVE,
7415,8166,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8163,NET_NEGATIVE,
7415,8167,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8164,NET_NEGATIVE,
7415,8168,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8165,NET_NEGATIVE,
7415,8169,NET_POSITIVE,Resultat från andelar i intresseföretag, gemensamt styrda företag och övriga företag som det finns ett ägarintresse i
7519,8166,NET_NEGATIVE,
7519,8167,NET_NEGATIVE,
7519,8168,NET_NEGATIVE,
7519,8169,NET_NEGATIVE,
7521,8170,NONE,Nedskrivningar av finansiella  anläggnings-tillgångar och kortfristiga placeringar
7521,8171,NONE,Nedskrivningar av finansiella  anläggnings-tillgångar och kortfristiga placeringar
7521,8172,NONE,Nedskrivningar av finansiella  anläggnings-tillgångar och kortfristiga placeringar
7521,8173,NONE,Nedskrivningar av finansiella  anläggnings-tillgångar och kortfristiga placeringar
7521,8174,NONE,Nedskrivningar av finansiella  anläggnings-tillgångar och kortfristiga placeringar
7521,8175,NONE,Nedskrivningar av finansiella  anläggnings-tillgångar och kortfristiga placeringar
7521,8176,NONE,Nedskrivningar av finansiella  anläggnings-tillgångar och kortfristiga placeringar
7521,8177,NONE,Nedskrivningar av finansiella  anläggnings-tillgångar och kortfristiga placeringar
7521,8178,NONE,Nedskrivningar av finansiella  anläggnings-tillgångar och kortfristiga placeringar
