field_code,account_number,sign_condition,description
7400,3388,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3388,NONE,Momsfria intäkter
7400,3389,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3389,NONE,Momsfria intäkter
7400,3390,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3390,NONE,Momsfria intäkter
7400,3391,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3391,NONE,Momsfria intäkter
7400,3392,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3392,NONE,Momsfria intäkter
7400,3393,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3393,NONE,Momsfria intäkter
7400,3394,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3394,NONE,Momsfria intäkter
7400,3395,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3395,NONE,Momsfria intäkter
7400,3396,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3396,NONE,Momsfria intäkter
7400,3397,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3397,NONE,Momsfria intäkter
7400,3398,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3398,NONE,Momsfria intäkter
7400,3399,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3399,NONE,Momsfria intäkter
7400,3400,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3400,NONE,Momsfria intäkter
7400,3401,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3401,NONE,Momsfria intäkter
7400,3402,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3402,NONE,Momsfria intäkter
7400,3403,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3403,NONE,Momsfria intäkter
7400,3404,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3404,NONE,Momsfria intäkter
7400,3405,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3405,NONE,Momsfria intäkter
7400,3406,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3406,NONE,Momsfria intäkter
7400,3407,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3407,NONE,Momsfria intäkter
7400,3408,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3408,NONE,Momsfria intäkter
7400,3409,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3409,NONE,Momsfria intäkter
7400,3410,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3410,NONE,Momsfria intäkter
7400,3411,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3411,NONE,Momsfria intäkter
7400,3412,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3412,NONE,Momsfria intäkter
7400,3413,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3413,NONE,Momsfria intäkter
7400,3414,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3414,NONE,Momsfria intäkter
7400,3415,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3415,NONE,Momsfria intäkter
7400,3416,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3416,NONE,Momsfria intäkter
7400,3417,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3417,NONE,Momsfria intäkter
7400,3418,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3418,NONE,Momsfria intäkter
7400,3419,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3419,NONE,Momsfria intäkter
7400,3420,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3420,NONE,Momsfria intäkter
7400,3421,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3421,NONE,Momsfria intäkter
7400,3422,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3422,NONE,Momsfria intäkter
7400,3423,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3423,NONE,Momsfria intäkter
7400,3424,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3424,NONE,Momsfria intäkter
7400,3425,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3425,NONE,Momsfria intäkter
7400,3426,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3426,NONE,Momsfria intäkter
7400,3427,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3427,NONE,Momsfria intäkter
7400,3428,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3428,NONE,Momsfria intäkter
7400,3429,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3429,NONE,Momsfria intäkter
7400,3430,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3430,NONE,Momsfria intäkter
7400,3431,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3431,NONE,Momsfria intäkter
7400,3432,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3432,NONE,Momsfria intäkter
7400,3433,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3433,NONE,Momsfria intäkter
7400,3434,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3434,NONE,Momsfria intäkter
7400,3435,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3435,NONE,Momsfria intäkter
7400,3436,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3436,NONE,Momsfria intäkter
7400,3437,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3437,NONE,Momsfria intäkter
7400,3438,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3438,NONE,Momsfria intäkter
7400,3439,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3439,NONE,Momsfria intäkter
7400,3440,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3440,NONE,Momsfria intäkter
7400,3441,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3441,NONE,Momsfria intäkter
7400,3442,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3442,NONE,Momsfria intäkter
7400,3443,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3443,NONE,Momsfria intäkter
7400,3444,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3444,NONE,Momsfria intäkter
7400,3445,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3445,NONE,Momsfria intäkter
7400,3446,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3446,NONE,Momsfria intäkter
7400,3447,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3447,NONE,Momsfria intäkter
7400,3448,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3448,NONE,Momsfria intäkter
7400,3449,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3449,NONE,Momsfria intäkter
7400,3450,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3450,NONE,Momsfria intäkter
7400,3451,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3451,NONE,Momsfria intäkter
7400,3452,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3452,NONE,Momsfria intäkter
7400,3453,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3453,NONE,Momsfria intäkter
7400,3454,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3454,NONE,Momsfria intäkter
7400,3455,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3455,NONE,Momsfria intäkter
7400,3456,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3456,NONE,Momsfria intäkter
7400,3457,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3457,NONE,Momsfria intäkter
7400,3458,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3458,NONE,Momsfria intäkter
7400,3459,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3459,NONE,Momsfria intäkter
7400,3460,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3460,NONE,Momsfria intäkter
7400,3461,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3461,NONE,Momsfria intäkter
7400,3462,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3462,NONE,Momsfria intäkter
7400,3463,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3463,NONE,Momsfria intäkter
7400,3464,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3464,NONE,Momsfria intäkter
7400,3465,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3465,NONE,Momsfria intäkter
7400,3466,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3466,NONE,Momsfria intäkter
7400,3467,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3467,NONE,Momsfria intäkter
7400,3468,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3468,NONE,Momsfria intäkter
7400,3469,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3469,NONE,Momsfria intäkter
7400,3470,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3470,NONE,Momsfria intäkter
7400,3471,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3471,NONE,Momsfria intäkter
7400,3472,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3472,NONE,Momsfria intäkter
7400,3473,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3473,NONE,Momsfria intäkter
7400,3474,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3474,NONE,Momsfria intäkter
7400,3475,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3475,NONE,Momsfria intäkter
7400,3476,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3476,NONE,Momsfria intäkter
7400,3477,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3477,NONE,Momsfria intäkter
7400,3478,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3478,NONE,Momsfria intäkter
7400,3479,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3479,NONE,Momsfria intäkter
7400,3480,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3480,NONE,Momsfria intäkter
7400,3481,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3481,NONE,Momsfria intäkter
7400,3482,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3482,NONE,Momsfria intäkter
7400,3483,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3483,NONE,Momsfria intäkter
7400,3484,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3484,NONE,Momsfria intäkter
7400,3485,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3485,NONE,Momsfria intäkter
7400,3486,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3486,NONE,Momsfria intäkter
7400,3487,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3487,NONE,Momsfria intäkter
7400,3488,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3488,NONE,Momsfria intäkter
7400,3489,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3489,NONE,Momsfria intäkter
7400,3490,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3490,NONE,Momsfria intäkter
7400,3491,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3491,NONE,Momsfria intäkter
7400,3492,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3492,NONE,Momsfria intäkter
7400,3493,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3493,NONE,Momsfria intäkter
7400,3494,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3494,NONE,Momsfria intäkter
7400,3495,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3495,NONE,Momsfria intäkter
7400,3496,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3496,NONE,Momsfria intäkter
7400,3497,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3497,NONE,Momsfria intäkter
7400,3498,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3498,NONE,Momsfria intäkter
7400,3499,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3499,NONE,Momsfria intäkter
7400,3500,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3500,NONE,Momsfria intäkter
7400,3501,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3501,NONE,Momsfria intäkter
7400,3502,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3502,NONE,Momsfria intäkter
7400,3503,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3503,NONE,Momsfria intäkter
7400,3504,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3504,NONE,Momsfria intäkter
7400,3505,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3505,NONE,Momsfria intäkter
7400,3506,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3506,NONE,Momsfria intäkter
7400,3507,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3507,NONE,Momsfria intäkter
7400,3508,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3508,NONE,Momsfria intäkter
7400,3509,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3509,NONE,Momsfria intäkter
7400,3510,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3510,NONE,Momsfria intäkter
7400,3511,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3511,NONE,Momsfria intäkter
7400,3512,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3512,NONE,Momsfria intäkter
7400,3513,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3513,NONE,Momsfria intäkter
7400,3514,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3514,NONE,Momsfria intäkter
7400,3515,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3515,NONE,Momsfria intäkter
7400,3516,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3516,NONE,Momsfria intäkter
7400,3517,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3517,NONE,Momsfria intäkter
7400,3518,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3518,NONE,Momsfria intäkter
7400,3519,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3519,NONE,Momsfria intäkter
7400,3520,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3520,NONE,Momsfria intäkter
7400,3521,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3521,NONE,Momsfria intäkter
7400,3522,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3522,NONE,Momsfria intäkter
7400,3523,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3523,NONE,Momsfria intäkter
7400,3524,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3524,NONE,Momsfria intäkter
7400,3525,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3525,NONE,Momsfria intäkter
7400,3526,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3526,NONE,Momsfria intäkter
7400,3527,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
7401,3527,NONE,Momsfria intäkter
7400,3528,NONE,Försäljning och utfört arbete samt övriga momspliktiga intäkter
